1, 1.0009772584861356
1.200686106346484, 0.8712854366965626
1.4219554030874784, 0.6914293671238599
1.6226415094339626, 0.5646895748545822
1.8696397941680958, 0.4438994132651446
2.044596912521441, 0.3820789528650004
2.2967409948542024, 0.31443038615634866
2.497427101200686, 0.27034742045533666
2.7084048027444254, 0.2380826998664498
2.960548885077187, 0.2058584874013405
3.171526586620926, 0.18540188489363452
3.37221269296741, 0.1708392143955746
3.5780445969125205, 0.1533295778926913
3.7787307032590043, 0.14171893691492676
4, 0.13012854999905055
