1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
1.414399999999998059e+01
