# LPF, UR
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,-4.417857417138293386e-05
1.999999955296516418e-02,-8.835549670038744807e-05
3.500000014901161194e-02,-1.546177663840353489e-04
5.750000104308128357e-02,-2.540040295571088791e-04
9.125000238418579102e-02,-4.030671261716634035e-04
1.412499994039535522e-01,-6.238642381504178047e-04
1.912499964237213135e-01,-8.446155115962028503e-04
2.412499934434890747e-01,-1.065318938344717026e-03
2.912499904632568359e-01,-1.285972306504845619e-03
3.412500023841857910e-01,-1.506573520600795746e-03
3.912500143051147461e-01,-1.727120019495487213e-03
4.412499964237213135e-01,-1.947609242051839828e-03
4.912500083446502686e-01,-2.168038161471486092e-03
5.412499904632568359e-01,-2.388386288657784462e-03
5.662500262260437012e-01,-2.497995970770716667e-03
5.912500023841857910e-01,-2.607300179079174995e-03
6.162499785423278809e-01,-2.716442570090293884e-03
6.537500023841857910e-01,-2.879838459193706512e-03
7.037500143051147461e-01,-3.097101347520947456e-03
7.537500262260437012e-01,-3.313692519441246986e-03
8.037499785423278809e-01,-3.529614303261041641e-03
8.537499904632568359e-01,-3.744869027286767960e-03
9.037500023841857910e-01,-3.959461115300655365e-03
9.537500143051147461e-01,-4.173396155238151550e-03
1.003749966621398926e+00,-4.386676941066980362e-03
1.053750038146972656e+00,-4.599302541464567184e-03
