# LPF, UR
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,-2.632939867908135056e-05
1.999999955296516418e-02,-5.265830986900255084e-05
3.500000014901161194e-02,-9.215074533130973577e-05
5.750000104308128357e-02,-1.513872557552531362e-04
9.125000238418579102e-02,-2.402370446361601353e-04
1.412499994039535522e-01,-3.718547814060002565e-04
1.912499964237213135e-01,-5.034578498452901840e-04
2.412499934434890747e-01,-6.350450566969811916e-04
2.912499904632568359e-01,-7.666150922887027264e-04
3.412500023841857910e-01,-8.981665596365928650e-04
3.912500143051147461e-01,-1.029697828926146030e-03
4.412499964237213135e-01,-1.161206746473908424e-03
4.912500083446502686e-01,-1.292688422836363316e-03
5.412499904632568359e-01,-1.423664740286767483e-03
5.662500262260437012e-01,-1.472943113185465336e-03
5.912500023841857910e-01,-1.514489180408418179e-03
6.162499785423278809e-01,-1.551150809973478317e-03
6.537500023841857910e-01,-1.596749527379870415e-03
7.037500143051147461e-01,-1.639695605263113976e-03
7.537500262260437012e-01,-1.662336289882659912e-03
8.037499785423278809e-01,-1.664745272137224674e-03
8.537499904632568359e-01,-1.647267490625381470e-03
9.037500023841857910e-01,-1.610400155186653137e-03
9.537500143051147461e-01,-1.554664806462824345e-03
1.003749966621398926e+00,-1.480481121689081192e-03
1.053750038146972656e+00,-1.387992058880627155e-03
