# LPF, UR
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,-2.653627234394662082e-05
1.999999955296516418e-02,-5.307098763296380639e-05
3.500000014901161194e-02,-9.287012653658166528e-05
5.750000104308128357e-02,-1.525622355984523892e-04
9.125000238418579102e-02,-2.420855016680434346e-04
1.412499994039535522e-01,-3.746794827748090029e-04
1.912499964237213135e-01,-5.072337226010859013e-04
2.412499934434890747e-01,-6.397476536221802235e-04
2.912499904632568359e-01,-7.722206646576523781e-04
3.412500023841857910e-01,-9.046521154232323170e-04
3.912500143051147461e-01,-1.037041191011667252e-03
4.412499964237213135e-01,-1.169386785477399826e-03
4.912500083446502686e-01,-1.301687676459550858e-03
5.412499904632568359e-01,-1.433934899978339672e-03
5.662500262260437012e-01,-1.499779056757688522e-03
5.912500023841857910e-01,-1.565460581332445145e-03
6.162499785423278809e-01,-1.631056657060980797e-03
6.537500023841857910e-01,-1.729282783344388008e-03
7.037500143051147461e-01,-1.859932206571102142e-03
7.537500262260437012e-01,-1.990220043808221817e-03
8.037499785423278809e-01,-2.120146527886390686e-03
8.537499904632568359e-01,-2.249714452773332596e-03
9.037500023841857910e-01,-2.378927310928702354e-03
9.537500143051147461e-01,-2.507787430658936501e-03
1.003749966621398926e+00,-2.636294811964035034e-03
1.053750038146972656e+00,-2.764444332569837570e-03
