# LPF, UR
0.000000000000000000e+00,0.000000000000000000e+00
9.999999776482582092e-03,-2.598477840365376323e-05
1.999999955296516418e-02,-5.196907295612618327e-05
3.500000014901161194e-02,-9.094458800973370671e-05
5.750000104308128357e-02,-1.494057360105216503e-04
9.125000238418579102e-02,-2.370925212744623423e-04
1.412499994039535522e-01,-3.669873985927551985e-04
1.912499964237213135e-01,-4.968678113073110580e-04
2.412499934434890747e-01,-6.267325370572507381e-04
2.912499904632568359e-01,-7.565804407931864262e-04
3.412500023841857910e-01,-8.864100673235952854e-04
3.912500143051147461e-01,-1.016219845041632652e-03
4.412499964237213135e-01,-1.146007678471505642e-03
4.912500083446502686e-01,-1.275768736377358437e-03
5.412499904632568359e-01,-1.405024551786482334e-03
5.662500262260437012e-01,-1.453428762033581734e-03
5.912500023841857910e-01,-1.494094845838844776e-03
6.162499785423278809e-01,-1.529872417449951172e-03
6.537500023841857910e-01,-1.574137480929493904e-03
7.037500143051147461e-01,-1.615290995687246323e-03
7.537500262260437012e-01,-1.636123168282210827e-03
8.037499785423278809e-01,-1.636707922443747520e-03
8.537499904632568359e-01,-1.617391244508326054e-03
9.037500023841857910e-01,-1.578670809976756573e-03
9.537500143051147461e-01,-1.521068857982754707e-03
1.003749966621398926e+00,-1.445005182176828384e-03
1.053750038146972656e+00,-1.350622856989502907e-03
